order_id,customer_id,product_id,order_date,quantity,unit_price,shipping_cost,total_amount,profit,order_status
2402,2590,17645,2026-02-09,3,339.99,13.28,1019.97,209.22,Shipped
2403,1967,2521,2025-06-11,3,89.99,2.08,269.97,32.83,Cancelled
2404,7588,19,2025-03-04,2,19.99,13.08,39.98,10.16,Shipped
2405,445,18901,2024-12-12,3,13.94,2.72,41.82,5.44,Delivered
2406,840,23116,2026-04-17,2,11.06,5.55,22.12,2.26,Delivered
2407,9058,3892,2025-03-01,5,15.61,11.46,78.05,15.95,Delivered
2408,4039,28375,2024-05-30,5,11.95,6.63,59.75,11.95,Cancelled
2409,6442,1226,2025-09-09,4,13.99,10.08,55.96,15.97,Cancelled
2410,4225,19120,2025-11-07,4,26.99,10.57,107.96,30.72,Shipped
2411,6899,8762,2025-06-02,2,204.41,4.28,408.82,100.39,Delivered
2412,1786,1421,2025-08-22,1,16.89,8.12,16.89,2.78,Delivered
2413,8600,17583,2025-12-02,1,22.99,10.05,22.99,6.28,Cancelled
2414,8220,13807,2025-05-16,4,11.45,3.57,45.8,8.5,Cancelled
2415,1541,20036,2024-11-04,3,18.86,14.16,56.58,8.33,Shipped
2416,3633,23019,2024-10-02,1,7.68,14.47,7.68,0.99,Cancelled
2417,7657,23823,2025-03-25,1,571.97,14.93,571.97,158.06,Shipped
2418,2038,1880,2024-09-16,4,24.94,11.88,99.76,15.8,Shipped
2419,6471,15548,2025-02-06,3,8.97,6.54,26.91,5.62,Delivered
2420,3370,2485,2024-11-09,3,12.0,6.16,36.0,10.08,Shipped
2421,76,24923,2025-12-30,2,27.85,11.8,55.7,6.13,Shipped
2422,3061,6861,2025-03-05,3,389.99,9.05,1169.97,172.68,Cancelled
2423,6008,18867,2024-09-20,1,18.9,12.04,18.9,2.57,Delivered
2424,7237,10444,2026-02-18,1,29.33,14.42,29.33,3.89,Delivered
2425,1064,11932,2024-07-15,3,89.99,8.07,269.97,71.72,Cancelled
2426,5487,14854,2024-06-08,5,9.95,4.59,49.75,8.68,Shipped
2427,6682,528,2025-06-14,2,5000.0,8.79,10000.0,1562.05,Shipped
2428,1365,21996,2024-11-08,2,13.99,13.87,27.98,2.92,Shipped
2429,762,22868,2026-03-15,4,138.99,10.0,555.96,119.12,Cancelled
2430,8020,12937,2025-12-01,2,34.95,9.47,69.9,9.84,Delivered
2431,8970,9104,2024-12-30,4,165.81,4.4,663.24,66.97,Delivered
2432,3342,21376,2026-03-15,2,85.01,10.46,170.02,22.41,Shipped
2433,2869,13433,2025-06-21,4,24.95,3.18,99.8,16.72,Cancelled
2434,3159,11915,2024-05-14,1,15.24,2.67,15.24,3.43,Shipped
2435,5320,1287,2026-04-07,1,86.97,7.66,86.97,14.89,Shipped
2436,9247,24738,2024-05-23,3,10.16,5.45,30.48,4.82,Cancelled
2437,9994,16859,2025-04-10,1,209.99,12.58,209.99,40.3,Delivered
2438,6413,12711,2025-09-23,5,29.72,5.83,148.6,21.62,Cancelled
2439,7535,256,2026-05-04,4,18.89,12.17,75.56,13.14,Cancelled
2440,6518,19628,2024-08-07,3,7.06,13.22,21.18,3.02,Delivered
2441,3602,7559,2025-11-12,5,13.98,11.09,69.9,14.94,Cancelled
2442,7303,10771,2024-06-14,5,21.99,11.14,109.95,29.59,Cancelled
2443,7916,14844,2024-10-08,5,8.25,11.87,41.25,5.65,Cancelled
2444,8496,28094,2024-08-14,2,15.99,3.61,31.98,8.47,Delivered
2445,3295,177,2025-11-25,4,10.61,5.89,42.44,6.39,Shipped
2446,4142,22420,2024-07-28,2,20.29,9.53,40.58,9.65,Shipped
2447,7351,20032,2025-02-04,1,329.99,12.77,329.99,49.92,Delivered
2448,9547,1177,2025-12-13,2,21.12,13.38,42.24,6.14,Shipped
2449,4805,27618,2024-12-22,5,13.99,7.67,69.95,17.42,Cancelled
2450,1573,5774,2025-01-06,5,7.99,4.38,39.95,5.84,Cancelled
2451,6678,1055,2025-10-29,4,8.94,8.04,35.76,9.56,Shipped
2452,1492,3996,2024-11-21,2,14.45,2.85,28.9,8.01,Delivered
2453,1426,21778,2025-01-28,5,159.0,8.0,795.0,214.98,Cancelled
2454,6301,22982,2026-03-25,5,250.04,5.69,1250.2,214.52,Shipped
2455,4831,8780,2025-09-05,3,10.33,2.26,30.99,7.71,Cancelled
2456,1252,26010,2025-11-14,1,106.0,2.49,106.0,17.1,Delivered
2457,7863,21775,2024-08-25,4,9.56,7.99,38.24,7.83,Delivered
2458,7457,1488,2025-05-29,3,36.99,7.72,110.97,26.69,Delivered
2459,3991,1645,2024-11-24,1,17.45,10.86,17.45,3.42,Shipped
2460,2522,22417,2025-01-27,3,311.11,14.53,933.33,98.96,Shipped
2461,9255,28532,2024-09-28,4,137.46,4.14,549.84,131.24,Delivered
2462,7230,27874,2024-06-24,3,24.99,3.12,74.97,18.57,Delivered
2463,1177,22354,2025-10-07,4,64.95,9.37,259.8,58.66,Delivered
2464,8997,25747,2024-11-27,1,97.0,13.88,97.0,26.8,Cancelled
2465,7429,12292,2024-07-02,1,11.9,12.22,11.9,1.38,Shipped
2466,8835,3975,2026-04-28,4,139.0,4.8,556.0,159.91,Cancelled
2467,7853,15803,2025-01-05,1,4.49,12.2,4.49,0.97,Shipped
2468,6141,10506,2025-01-22,4,92.38,7.92,369.52,61.45,Cancelled
2469,7634,15748,2025-04-03,1,12.99,8.57,12.99,3.73,Shipped
2470,853,5793,2024-06-29,4,76.95,4.74,307.8,77.07,Delivered
2471,757,17118,2025-04-18,4,43.19,8.31,172.76,27.08,Cancelled
2472,5888,24618,2026-04-06,3,11.89,7.29,35.67,8.02,Delivered
2473,8686,29397,2025-02-26,3,16.8,11.89,50.4,10.47,Cancelled
2474,9432,6595,2025-04-29,2,499.99,7.44,999.98,299.99,Shipped
2475,5159,2520,2025-03-18,5,7.95,9.16,39.75,8.17,Shipped
2476,7869,8388,2024-08-22,4,10.6,11.91,42.4,10.07,Delivered
2477,4685,23726,2025-04-27,4,26.99,6.42,107.96,24.81,Cancelled
2478,8684,3986,2024-08-26,1,24.99,11.46,24.99,6.94,Cancelled
2479,7778,11570,2024-07-08,1,63.23,3.95,63.23,10.22,Delivered
2480,4478,1237,2025-08-05,1,13.67,4.78,13.67,2.16,Shipped
2481,445,11499,2026-02-04,2,58.49,2.88,116.98,17.5,Shipped
2482,4852,1069,2025-09-03,3,93.5,13.37,280.5,35.87,Shipped
2483,3488,10754,2024-09-05,2,174.29,11.97,348.58,58.08,Delivered
2484,9571,370,2025-11-17,5,9.0,7.25,45.0,9.67,Cancelled
2485,3742,23566,2025-04-07,1,42.99,5.85,42.99,9.69,Delivered
2486,4182,14635,2025-09-22,3,15.93,10.42,47.79,8.69,Shipped
2487,9689,14935,2024-06-18,4,7.25,10.87,29.0,7.97,Cancelled
2488,9037,23629,2025-04-09,1,45.25,14.11,45.25,12.23,Delivered
2489,488,11853,2026-02-23,1,34.47,14.83,34.47,7.76,Shipped
2490,6005,13713,2025-07-28,1,57.06,5.82,57.06,13.76,Cancelled
2491,55,3858,2025-09-29,3,14.99,12.73,44.97,9.33,Cancelled
2492,569,119,2025-03-23,3,29.99,13.77,89.97,26.01,Cancelled
2493,3307,596,2026-03-02,2,69.25,3.3,138.5,38.19,Shipped
2494,7840,2137,2024-12-30,4,45.08,9.75,180.32,43.39,Shipped
2495,5205,23605,2025-10-25,3,13.85,3.03,41.55,7.35,Shipped
2496,2709,17077,2024-05-30,4,8.37,5.05,33.48,5.52,Delivered
2497,3572,13884,2025-08-31,5,37.76,4.95,188.8,48.98,Cancelled
2498,6125,3929,2025-11-17,1,57.55,2.85,57.55,9.71,Cancelled
2499,1079,10494,2025-08-22,2,17.98,14.54,35.96,6.84,Cancelled
2500,3379,6000,2025-07-21,4,5.62,2.36,22.48,3.84,Cancelled
2501,2993,27603,2024-09-03,4,7.99,3.81,31.96,7.87,Cancelled
2502,2981,16479,2025-06-08,1,99.99,9.87,99.99,16.82,Shipped
2503,3478,12474,2026-01-23,2,34.95,2.9,69.9,13.24,Cancelled
2504,3351,24200,2026-01-12,5,88.0,9.96,440.0,107.27,Cancelled
2505,5643,27929,2025-05-09,3,24.99,8.59,74.97,18.21,Delivered
2506,4405,10312,2026-04-27,1,23.9,11.15,23.9,5.22,Shipped
2507,1375,27428,2024-10-14,3,24.69,12.32,74.07,16.15,Delivered
2508,4930,25876,2025-12-11,1,7.01,11.93,7.01,1.42,Cancelled
2509,7886,4599,2025-05-15,3,115.09,11.74,345.27,62.99,Cancelled
2510,2131,390,2025-08-05,2,17.95,3.4,35.9,9.03,Shipped
2511,7846,22157,2026-03-31,5,48.59,13.11,242.95,29.3,Cancelled
2512,2,19566,2025-06-24,4,111.78,5.57,447.12,88.81,Delivered
2513,5707,22600,2026-04-29,3,44.99,10.44,134.97,18.12,Cancelled
2514,6861,20633,2026-04-23,2,44.95,11.08,89.9,9.94,Cancelled
2515,3729,27250,2024-10-21,4,2.68,11.42,10.72,2.0,Delivered
2516,922,18797,2024-12-31,3,12.48,3.88,37.44,9.49,Delivered
2517,2587,25572,2025-06-19,2,4.95,3.41,9.9,2.31,Delivered
2518,4299,9181,2025-05-07,5,9.99,11.67,49.95,11.39,Shipped
2519,8795,13126,2025-04-13,1,26.87,11.39,26.87,5.75,Shipped
2520,7218,23714,2025-03-12,2,16.73,9.54,33.46,9.75,Delivered
2521,4402,27084,2025-07-15,5,17.99,11.02,89.95,16.86,Cancelled
2522,8607,22217,2025-12-01,5,6.92,3.81,34.6,10.14,Delivered
2523,6986,3091,2025-01-31,2,14.74,4.04,29.48,5.79,Cancelled
2524,1676,16054,2025-11-21,1,27.21,2.93,27.21,6.29,Shipped
2525,9831,6634,2024-10-10,2,20.83,9.78,41.66,9.06,Delivered
2526,3760,27204,2025-08-18,3,7.59,11.18,22.77,2.82,Delivered
2527,9306,22959,2024-08-26,3,11.69,10.84,35.07,4.65,Shipped
2528,4329,5530,2025-09-12,5,1.95,3.67,9.75,1.58,Shipped
2529,664,1599,2024-10-13,4,25.66,12.14,102.64,28.97,Cancelled
2530,1476,25580,2026-05-01,2,13.48,7.87,26.96,5.4,Delivered
2531,5375,13960,2025-10-25,3,34.99,8.76,104.97,23.07,Cancelled
2532,4885,3184,2026-02-03,4,74.95,10.71,299.8,69.87,Shipped
2533,3678,23209,2024-07-24,2,18.0,14.39,36.0,5.22,Delivered
2534,2065,21781,2025-08-23,2,36.07,5.23,72.14,10.92,Shipped
2535,1322,16993,2024-08-31,1,39.99,7.24,39.99,7.77,Delivered
2536,8383,2265,2025-08-21,5,24.9,4.54,124.5,20.34,Delivered
2537,1634,25305,2025-10-25,3,2120.0,7.25,6360.0,1521.61,Cancelled
2538,6258,743,2025-10-01,5,174.63,11.4,873.15,229.3,Shipped
2539,1979,3823,2025-07-23,3,89.0,9.37,267.0,76.36,Delivered
2540,9374,11706,2025-04-28,5,31.99,13.45,159.95,41.06,Delivered
2541,4417,13120,2024-11-22,1,9.49,14.21,9.49,1.79,Delivered
2542,662,2027,2025-09-28,4,19.25,10.83,77.0,13.53,Shipped
2543,8038,11988,2026-02-28,4,12.99,12.43,51.96,8.03,Delivered
2544,9612,24046,2024-06-05,1,43.91,7.06,43.91,5.46,Delivered
2545,7750,5966,2024-08-26,3,27.99,5.28,83.97,14.25,Cancelled
2546,7922,22256,2024-10-25,3,47.32,11.57,141.96,37.17,Cancelled
2547,8235,506,2024-12-13,4,5.49,2.52,21.96,6.28,Shipped
2548,5179,9557,2026-02-24,5,39.49,12.33,197.45,28.31,Cancelled
2549,4402,4373,2025-07-12,2,15.2,13.85,30.4,6.72,Cancelled
2550,5090,1138,2025-12-02,4,9.96,5.43,39.84,7.74,Cancelled
2551,1721,20401,2026-03-15,5,4.99,2.79,24.95,3.03,Delivered
2552,538,10659,2025-09-28,2,5.98,3.77,11.96,1.83,Cancelled
2553,79,15685,2024-07-02,1,9.99,12.3,9.99,2.7,Shipped
2554,6097,28107,2025-04-28,1,29.97,6.07,29.97,5.2,Shipped
2555,1426,8879,2025-02-14,5,37.18,13.91,185.9,44.9,Shipped
2556,3676,3534,2025-12-08,1,40.61,14.92,40.61,10.7,Shipped
2557,4619,26848,2025-07-18,3,22.49,10.28,67.47,10.44,Shipped
2558,6587,7875,2024-10-27,4,20.88,3.88,83.52,11.72,Delivered
2559,4108,25966,2024-08-01,2,8.91,11.12,17.82,2.4,Shipped
2560,2684,18987,2025-05-02,4,15.12,8.77,60.48,7.08,Cancelled
2561,9858,27950,2025-05-14,4,15.67,2.61,62.68,9.89,Shipped
2562,8624,11979,2025-11-19,1,103.99,3.14,103.99,23.77,Shipped
2563,3506,13653,2024-05-29,2,49.28,2.5,98.56,28.44,Delivered
2564,3825,24106,2026-01-09,5,45.54,11.79,227.7,48.76,Cancelled
2565,1050,11138,2025-09-18,2,32.54,13.88,65.08,16.39,Shipped
2566,7210,18028,2024-11-16,4,130.97,9.43,523.88,102.03,Delivered
2567,2013,16245,2025-02-11,1,7.99,5.74,7.99,1.44,Cancelled
2568,7610,8286,2024-09-23,2,59.99,11.09,119.98,28.58,Cancelled
2569,552,9771,2025-09-28,5,6.51,14.46,32.55,5.17,Cancelled
2570,4988,24171,2026-01-22,2,299.99,13.36,599.98,132.94,Cancelled
2571,9514,3220,2026-05-10,4,8.93,11.99,35.72,9.48,Shipped
2572,3327,22696,2025-07-23,1,899.99,5.65,899.99,206.6,Cancelled
2573,5707,28442,2025-09-27,1,277.0,3.96,277.0,65.62,Cancelled
2574,355,26561,2025-07-11,1,13.19,11.01,13.19,1.8,Shipped
2575,7056,18011,2025-01-11,2,4.99,3.97,9.98,2.58,Shipped
2576,856,14590,2025-04-11,1,89.95,12.42,89.95,10.23,Shipped
2577,8941,14954,2024-08-11,1,19.37,2.11,19.37,4.89,Shipped
2578,1309,9170,2024-10-17,3,17.99,9.31,53.97,6.82,Delivered
2579,1293,15824,2024-09-14,1,7.79,2.45,7.79,1.75,Cancelled
2580,3776,4495,2025-03-27,4,11.58,8.1,46.32,8.54,Delivered
2581,3836,17268,2025-05-05,4,4.94,9.2,19.76,2.88,Delivered
2582,2885,28344,2024-11-30,2,4.5,9.9,9.0,1.25,Cancelled
2583,981,2058,2025-01-26,5,49.43,10.73,247.15,47.22,Delivered
2584,7201,28664,2025-04-21,5,47.99,11.76,239.95,71.88,Delivered
2585,1689,834,2024-11-11,2,14.39,7.42,28.78,8.11,Cancelled
2586,635,18850,2024-07-29,2,36.99,7.64,73.98,9.97,Cancelled
2587,1725,8125,2025-06-20,4,5.49,4.96,21.96,3.75,Delivered
2588,3351,11145,2025-10-05,3,71.95,2.15,215.85,31.97,Delivered
2589,8660,8720,2025-05-03,3,12.05,9.34,36.15,6.6,Delivered
2590,3635,8739,2025-09-20,3,22.21,14.24,66.63,7.04,Delivered
2591,3234,6920,2025-08-06,1,250.0,6.85,250.0,26.06,Cancelled
2592,5314,4300,2025-11-21,2,21.58,9.04,43.16,12.87,Cancelled
2593,7307,19168,2024-10-24,2,13.23,6.83,26.46,2.81,Shipped
2594,2123,25889,2025-10-16,4,29.99,9.29,119.96,18.33,Delivered
2595,441,22239,2024-11-25,5,57.25,10.67,286.25,83.33,Cancelled
2596,8615,2724,2025-12-09,5,9.99,5.99,49.95,13.54,Shipped
2597,2923,25215,2025-09-28,3,105.49,5.23,316.47,38.3,Shipped
2598,2813,16853,2025-11-04,5,29.58,5.91,147.9,16.97,Cancelled
2599,5948,11085,2024-09-19,2,5.14,12.11,10.28,3.04,Delivered
2600,6447,6984,2025-07-17,2,9.99,8.12,19.98,3.38,Delivered
2601,3239,8998,2024-10-07,5,48.98,12.32,244.9,59.29,Shipped
2602,9734,6204,2025-01-11,3,24.12,9.9,72.36,18.51,Delivered
2603,7026,19032,2025-11-18,2,19.99,13.12,39.98,11.07,Delivered
2604,3084,4920,2025-01-18,2,27.65,7.99,55.3,6.98,Cancelled
2605,872,25434,2026-04-19,4,73.0,2.99,292.0,77.08,Cancelled
2606,4878,14180,2024-09-27,1,67.41,6.45,67.41,19.18,Cancelled
2607,2259,19098,2025-10-09,3,12.19,4.68,36.57,7.56,Cancelled
2608,6941,27308,2025-09-18,4,27.99,14.55,111.96,25.24,Delivered
2609,2406,7692,2024-06-19,1,36.65,9.37,36.65,9.02,Cancelled
2610,8784,21450,2024-06-06,3,22.05,6.02,66.15,12.24,Cancelled
2611,5868,4009,2026-01-13,5,4.94,11.67,24.7,4.96,Delivered
2612,8531,18082,2026-02-19,4,18.53,8.84,74.12,22.1,Delivered
2613,9563,17686,2024-10-24,4,62.61,2.99,250.44,51.8,Cancelled
2614,8710,9029,2025-04-12,1,9.97,5.01,9.97,2.0,Delivered
2615,2666,10649,2025-11-28,5,24.43,2.9,122.15,18.49,Delivered
2616,4245,15028,2025-05-02,5,3.82,12.38,19.1,3.82,Cancelled
2617,8639,22270,2024-10-19,2,69.95,2.06,139.9,36.27,Delivered
2618,6139,27517,2026-03-14,5,6.44,11.15,32.2,4.21,Delivered
2619,3624,14220,2025-09-27,2,47.76,11.35,95.52,20.99,Delivered
2620,1160,21559,2025-03-23,5,7.38,12.35,36.9,10.44,Cancelled
2621,3848,4360,2026-03-09,1,99.99,2.13,99.99,14.9,Cancelled
2622,6776,6372,2024-05-17,4,8.29,4.31,33.16,7.79,Shipped
2623,6836,4087,2025-01-20,4,67.89,5.59,271.56,31.87,Shipped
2624,2702,9682,2025-04-02,1,199.95,5.15,199.95,26.31,Cancelled
2625,4569,9219,2024-08-05,1,24.76,14.43,24.76,6.2,Cancelled
2626,8954,26659,2026-03-09,5,52.71,2.63,263.55,47.66,Shipped
2627,4765,19913,2024-10-08,2,1416.06,9.97,2832.12,697.96,Cancelled
2628,33,14536,2025-06-21,2,29.99,2.12,59.98,15.2,Shipped
2629,1599,14628,2026-03-21,5,80.01,4.42,400.05,86.49,Cancelled
2630,6474,18647,2025-11-21,4,87.97,13.17,351.88,50.83,Delivered
2631,7713,26228,2025-02-19,5,12.73,6.83,63.65,19.04,Shipped
2632,746,4834,2024-12-17,2,84.59,9.2,169.18,42.48,Shipped
2633,2289,2098,2024-06-13,4,45.85,2.54,183.4,21.51,Delivered
2634,6665,7390,2025-06-20,3,30.0,12.52,90.0,25.11,Shipped
2635,6942,20273,2024-09-20,4,79.99,6.34,319.96,92.96,Cancelled
2636,1228,17434,2024-12-20,3,11.76,12.23,35.28,3.81,Cancelled
2637,4163,529,2025-11-05,2,125.99,10.06,251.98,56.97,Cancelled
2638,5881,25490,2025-06-08,3,30.99,8.01,92.97,25.62,Shipped
2639,3446,10072,2025-08-18,4,37.99,13.32,151.96,16.71,Delivered
2640,6286,17229,2025-10-31,1,198.49,14.35,198.49,29.7,Cancelled
2641,4316,5329,2025-03-17,4,42.9,3.73,171.6,49.32,Shipped
2642,3225,8905,2025-08-26,4,92.42,10.78,369.68,88.29,Delivered
2643,9205,14523,2026-01-05,4,10.49,14.07,41.96,8.58,Cancelled
2644,6480,16751,2026-01-19,1,16.97,6.95,16.97,4.87,Shipped
2645,7962,27600,2024-06-11,3,161.96,12.7,485.88,105.93,Shipped
2646,4069,11796,2025-12-16,4,8.69,9.16,34.76,6.43,Delivered
2647,3832,28659,2025-10-07,5,6.61,13.1,33.05,3.75,Delivered
2648,1804,26697,2024-05-29,5,3.97,3.09,19.85,4.4,Delivered
2649,7056,19147,2024-07-04,4,2.86,5.74,11.44,3.23,Shipped
2650,5198,1194,2024-10-09,4,104.96,5.25,419.84,118.42,Delivered
2651,9183,15138,2026-01-18,5,503.16,13.13,2515.8,727.13,Cancelled
2652,3075,20700,2026-04-10,3,32.79,5.07,98.37,20.85,Delivered
2653,9795,25691,2025-06-10,1,50.38,14.29,50.38,12.9,Delivered
2654,5523,27623,2025-08-20,1,7.83,8.23,7.83,1.74,Cancelled
2655,1789,6607,2024-08-10,3,279.99,2.66,839.97,237.43,Cancelled
2656,3974,15638,2024-07-21,3,499.0,8.33,1497.0,212.93,Delivered
2657,9974,20374,2025-04-29,3,10.94,6.95,32.82,9.46,Shipped
2658,1815,15538,2024-12-01,5,35.39,14.69,176.95,31.65,Cancelled
2659,5968,6565,2024-08-21,5,8.99,4.8,44.95,6.08,Shipped
2660,7544,26635,2026-02-07,3,8.22,6.54,24.66,5.74,Shipped
2661,4887,17043,2026-03-15,5,19.62,11.72,98.1,27.13,Shipped
2662,9271,15897,2025-10-23,4,9.21,3.87,36.84,7.42,Delivered
2663,4310,6603,2025-02-27,5,24.96,12.07,124.8,35.59,Cancelled
2664,3876,13057,2024-07-19,5,26.98,9.45,134.9,26.43,Cancelled
2665,7780,22082,2026-04-11,5,4.24,7.0,21.2,2.83,Cancelled
2666,3092,10390,2025-03-31,3,4.06,6.61,12.18,3.0,Shipped
2667,9898,18615,2025-01-24,4,3.18,13.84,12.72,2.58,Delivered
2668,8525,6495,2025-07-31,4,26.96,10.93,107.84,29.46,Shipped
2669,7284,29078,2026-01-14,3,44.99,3.44,134.97,19.69,Shipped
2670,4256,5441,2025-09-04,3,27.04,10.88,81.12,23.5,Delivered
2671,1078,9713,2024-05-21,1,11.98,3.92,11.98,2.14,Shipped
2672,7126,685,2026-02-16,4,35.0,5.17,140.0,27.37,Delivered
2673,1208,22257,2024-06-28,1,13.95,3.95,13.95,1.7,Shipped
2674,4164,18246,2024-08-03,1,142.76,4.96,142.76,24.26,Shipped
2675,1537,1785,2024-09-15,1,24.95,14.0,24.95,5.47,Cancelled
2676,6825,2391,2025-09-25,3,25.06,6.64,75.18,14.23,Cancelled
2677,9060,28051,2024-06-08,1,25.3,4.91,25.3,3.12,Cancelled
2678,4236,299,2025-04-22,5,24.99,14.19,124.95,19.95,Cancelled
2679,8449,25557,2024-06-17,2,454.98,4.26,909.96,142.33,Cancelled
2680,1039,6273,2025-07-21,5,21.99,10.85,109.95,18.89,Delivered
2681,9083,26703,2025-12-08,4,46.48,7.51,185.92,32.55,Delivered
2682,8461,6808,2025-09-10,2,71.88,6.06,143.76,42.34,Shipped
2683,3622,16412,2025-07-14,4,38.74,14.98,154.96,36.61,Delivered
2684,4253,15472,2025-06-06,2,24.99,11.0,49.98,5.11,Cancelled
2685,492,1302,2025-04-15,5,34.98,14.15,174.9,40.51,Cancelled
2686,4282,10843,2025-09-16,2,980.92,2.39,1961.84,472.84,Cancelled
2687,7691,9441,2024-09-21,4,8.97,8.38,35.88,5.11,Cancelled
2688,9149,25013,2024-09-24,2,7.39,9.97,14.78,1.8,Cancelled
2689,3518,19491,2025-02-28,4,4.42,13.93,17.68,2.64,Cancelled
2690,9368,19490,2026-02-26,4,24.18,9.26,96.72,23.66,Shipped
2691,7725,2059,2026-05-01,3,90.07,5.52,270.21,65.96,Shipped
2692,9800,16180,2025-03-23,4,20.0,11.57,80.0,10.97,Shipped
2693,2364,13015,2026-01-24,1,11.05,14.63,11.05,2.03,Shipped
2694,9412,5433,2025-02-22,2,72.99,3.57,145.98,16.72,Delivered
2695,6191,23864,2025-12-14,1,93.89,11.74,93.89,21.65,Shipped
2696,6603,8029,2025-05-16,4,8.32,11.61,33.28,4.8,Shipped
2697,6078,26250,2025-10-12,5,6.99,5.84,34.95,5.79,Shipped
2698,6174,4502,2024-08-11,5,8.94,3.04,44.7,8.3,Delivered
2699,9629,18003,2026-04-27,3,7.82,13.64,23.46,3.58,Delivered
2700,6742,20568,2025-08-09,4,2521.0,11.49,10084.0,1866.24,Delivered
2701,5648,27692,2025-09-28,2,137.33,4.65,274.66,67.16,Cancelled
2702,785,9619,2025-11-24,5,178.88,14.41,894.4,157.75,Cancelled
2703,2165,6540,2025-10-31,5,13.54,13.72,67.7,10.88,Cancelled
2704,2459,21290,2024-09-08,4,50.88,9.04,203.52,52.74,Shipped
2705,4846,20036,2024-08-28,2,18.86,9.54,37.72,8.9,Cancelled
2706,1490,17945,2024-12-13,3,13.99,13.98,41.97,7.35,Shipped
2707,9284,708,2025-04-26,5,1.19,3.01,5.95,1.66,Shipped
2708,3572,11686,2024-07-12,1,28.36,11.36,28.36,3.51,Cancelled
2709,1366,22005,2025-11-03,3,7.14,10.8,21.42,4.83,Delivered
2710,4490,12991,2024-11-17,1,20.69,12.65,20.69,3.48,Delivered
2711,4974,7749,2025-07-01,1,9.98,14.84,9.98,2.71,Cancelled
2712,2350,26886,2024-08-07,2,21.16,8.75,42.32,9.09,Cancelled
2713,9506,14802,2025-08-24,5,17.99,10.13,89.95,10.64,Cancelled
2714,687,16321,2024-08-21,3,30.95,8.32,92.85,18.18,Cancelled
2715,731,21936,2024-07-23,2,16.99,7.91,33.98,8.35,Cancelled
2716,9384,12101,2024-11-03,3,21.71,13.61,65.13,13.19,Delivered
2717,249,2329,2024-12-25,1,45.77,2.57,45.77,8.35,Shipped
2718,8291,1672,2025-12-16,2,16.3,5.22,32.6,9.53,Cancelled
2719,5000,6211,2025-05-10,5,30.49,14.54,152.45,44.91,Shipped
2720,9655,3190,2025-02-08,4,12.99,3.67,51.96,5.61,Delivered
2721,6148,1327,2024-11-11,3,42.94,10.81,128.82,31.88,Shipped
2722,3758,1556,2025-12-22,4,8.95,9.23,35.8,9.8,Delivered
2723,8360,12499,2025-05-28,4,41.99,11.63,167.96,21.97,Shipped
2724,4561,6792,2025-04-13,5,109.0,10.59,545.0,87.11,Delivered
2725,6321,20885,2024-10-26,4,64.0,8.84,256.0,48.22,Shipped
2726,1211,18055,2025-08-02,4,6.06,13.78,24.24,5.91,Cancelled
2727,8330,20403,2024-07-13,4,23.95,3.36,95.8,19.21,Shipped
2728,9528,21475,2024-06-23,2,39.99,7.88,79.98,22.68,Shipped
2729,6966,6575,2025-02-18,2,99.9,11.94,199.8,39.93,Shipped
2730,6516,20234,2025-07-03,5,3.78,14.97,18.9,3.28,Shipped
2731,8026,16263,2024-05-16,5,9.29,7.61,46.45,7.36,Cancelled
2732,3515,13820,2025-07-01,3,30.95,5.39,92.85,13.59,Delivered
2733,5897,29142,2025-07-16,4,18.57,13.28,74.28,13.03,Shipped
2734,7042,7685,2024-10-29,3,6.99,10.39,20.97,3.14,Shipped
2735,3908,833,2024-12-13,4,23.99,4.63,95.96,18.26,Cancelled
2736,1083,3398,2025-10-07,3,72.99,7.52,218.97,33.33,Delivered
2737,1901,16249,2026-04-28,4,36.95,6.4,147.8,41.71,Delivered
2738,9635,24595,2025-10-30,4,16.99,3.96,67.96,14.84,Delivered
2739,7565,1159,2026-03-30,5,8.97,12.24,44.85,10.08,Cancelled
2740,9896,14840,2025-09-18,4,12.99,14.79,51.96,7.97,Delivered
2741,9419,2774,2025-05-26,3,18.24,9.62,54.72,11.9,Cancelled
2742,8154,20129,2026-02-11,5,7.47,3.65,37.35,6.95,Shipped
2743,8738,9512,2024-06-16,1,18.77,10.76,18.77,4.6,Shipped
2744,9145,16232,2025-10-31,2,599.99,7.66,1199.98,270.02,Cancelled
2745,6148,27627,2024-10-13,2,21.3,2.33,42.6,5.32,Shipped
2746,9146,185,2025-07-30,5,11.94,7.84,59.7,16.75,Cancelled
2747,6587,21853,2025-06-02,4,13.28,11.95,53.12,7.02,Shipped
2748,2890,1912,2024-07-24,3,108.99,9.61,326.97,39.11,Shipped
2749,5860,4576,2025-02-25,5,118.01,4.81,590.05,65.19,Shipped
2750,4238,20039,2025-08-31,4,12.36,11.68,49.44,13.94,Delivered
2751,7505,20609,2024-10-20,4,199.0,3.36,796.0,232.73,Cancelled
2752,9802,25477,2025-08-09,2,15.99,8.65,31.98,8.66,Shipped
2753,8861,9858,2024-08-02,3,9.99,12.73,29.97,6.32,Delivered
2754,7577,19916,2025-11-11,4,20.52,14.56,82.08,14.32,Shipped
2755,4912,10328,2024-12-06,3,14.64,9.46,43.92,5.72,Cancelled
2756,180,3301,2026-05-08,4,14.16,8.1,56.64,6.94,Cancelled
